ticket_id,customer_id,opened_at,resolved_at,priority,category,satisfaction_score
TICKET-CUST-00931-0,CUST-00931,2026-03-28 00:00:00+00:00,2026-03-28 18:53:59.514574340+00:00,medium,general,4.6
TICKET-CUST-00932-0,CUST-00932,2026-02-16 00:00:00+00:00,2026-02-17 21:42:26.100580096+00:00,high,training,3.9
TICKET-CUST-00933-0,CUST-00933,2026-03-09 00:00:00+00:00,2026-03-09 17:05:35.520990254+00:00,medium,training,3.2
TICKET-CUST-00935-0,CUST-00935,2026-02-07 00:00:00+00:00,2026-02-08 16:51:45.633210489+00:00,high,billing,4.0
TICKET-CUST-00935-1,CUST-00935,2026-03-06 00:00:00+00:00,2026-03-07 16:46:39.738922075+00:00,low,billing,2.0
TICKET-CUST-00935-2,CUST-00935,2026-03-25 00:00:00+00:00,2026-03-26 10:59:25.194028399+00:00,low,bug,4.1
TICKET-CUST-00936-0,CUST-00936,2026-03-20 00:00:00+00:00,2026-03-21 08:37:40.215702609+00:00,low,bug,2.5
TICKET-CUST-00936-1,CUST-00936,2026-02-15 00:00:00+00:00,2026-02-16 12:02:03.605856993+00:00,medium,training,1.8
TICKET-CUST-00937-0,CUST-00937,2026-04-02 00:00:00+00:00,2026-04-03 01:50:42.382076174+00:00,low,bug,4.8
TICKET-CUST-00937-1,CUST-00937,2026-02-24 00:00:00+00:00,2026-02-25 03:27:44.064987725+00:00,low,training,3.3
TICKET-CUST-00937-2,CUST-00937,2026-01-31 00:00:00+00:00,2026-02-01 00:07:51.109827467+00:00,low,bug,4.4
TICKET-CUST-00938-0,CUST-00938,2026-02-24 00:00:00+00:00,2026-02-25 06:13:35.402467321+00:00,high,training,1.7
TICKET-CUST-00939-0,CUST-00939,2026-02-26 00:00:00+00:00,2026-02-27 02:37:24.328784253+00:00,high,bug,3.4
TICKET-CUST-00940-0,CUST-00940,2026-03-09 00:00:00+00:00,2026-03-09 13:46:09.879953700+00:00,low,general,3.9
TICKET-CUST-00943-0,CUST-00943,2026-03-21 00:00:00+00:00,2026-03-22 09:36:10.051123826+00:00,high,general,3.0
TICKET-CUST-00943-1,CUST-00943,2026-02-22 00:00:00+00:00,2026-02-22 22:13:01.016641536+00:00,low,bug,3.6
TICKET-CUST-00945-0,CUST-00945,2026-04-15 00:00:00+00:00,2026-04-17 10:04:28.117475096+00:00,low,general,3.5
TICKET-CUST-00949-0,CUST-00949,2026-03-17 00:00:00+00:00,,low,training,2.9
TICKET-CUST-00953-0,CUST-00953,2026-03-17 00:00:00+00:00,2026-03-17 20:23:33.857319023+00:00,low,training,3.0
TICKET-CUST-00953-1,CUST-00953,2026-02-20 00:00:00+00:00,2026-02-20 18:23:51.330916864+00:00,medium,billing,3.5
TICKET-CUST-00958-0,CUST-00958,2026-02-28 00:00:00+00:00,2026-02-28 23:55:26.272133960+00:00,low,training,4.1
TICKET-CUST-00958-1,CUST-00958,2026-04-05 00:00:00+00:00,2026-04-05 19:24:59.389119167+00:00,high,training,3.7
TICKET-CUST-00959-0,CUST-00959,2026-03-29 00:00:00+00:00,2026-03-31 00:15:51.431097268+00:00,medium,bug,2.7
TICKET-CUST-00959-1,CUST-00959,2026-02-09 00:00:00+00:00,2026-02-11 05:00:59.060678105+00:00,medium,training,2.9
TICKET-CUST-00961-0,CUST-00961,2026-03-12 00:00:00+00:00,2026-03-12 22:06:16.814920821+00:00,low,training,3.4
TICKET-CUST-00961-1,CUST-00961,2026-02-07 00:00:00+00:00,2026-02-08 05:28:29.051098101+00:00,medium,general,3.2
TICKET-CUST-00963-0,CUST-00963,2026-04-19 00:00:00+00:00,2026-04-20 13:45:19.416012945+00:00,high,bug,2.8
TICKET-CUST-00963-1,CUST-00963,2026-02-22 00:00:00+00:00,2026-02-23 09:03:28.010570206+00:00,low,bug,3.2
TICKET-CUST-00963-2,CUST-00963,2026-03-05 00:00:00+00:00,2026-03-06 01:16:45.411757853+00:00,high,training,2.6
TICKET-CUST-00963-3,CUST-00963,2026-03-27 00:00:00+00:00,2026-03-27 23:07:05.072212986+00:00,low,billing,4.0
TICKET-CUST-00964-0,CUST-00964,2026-02-04 00:00:00+00:00,2026-02-05 02:54:35.280050420+00:00,low,general,4.1
TICKET-CUST-00964-1,CUST-00964,2026-02-20 00:00:00+00:00,2026-02-21 02:35:47.441403281+00:00,low,training,2.7
TICKET-CUST-00964-2,CUST-00964,2026-03-11 00:00:00+00:00,2026-03-13 00:34:36.344131898+00:00,high,training,2.8
TICKET-CUST-00965-0,CUST-00965,2026-04-18 00:00:00+00:00,2026-04-19 17:44:45.947334481+00:00,medium,general,1.8
TICKET-CUST-00966-0,CUST-00966,2026-03-02 00:00:00+00:00,2026-03-03 04:27:35.802535256+00:00,low,bug,4.9
TICKET-CUST-00966-1,CUST-00966,2026-04-15 00:00:00+00:00,2026-04-15 23:08:24.869560347+00:00,low,bug,4.2
TICKET-CUST-00967-0,CUST-00967,2026-02-06 00:00:00+00:00,,medium,general,3.7
TICKET-CUST-00967-1,CUST-00967,2026-02-12 00:00:00+00:00,2026-02-13 12:10:33.587123923+00:00,medium,billing,2.6
TICKET-CUST-00968-0,CUST-00968,2026-03-18 00:00:00+00:00,2026-03-18 16:38:40.575237303+00:00,high,billing,5.0
TICKET-CUST-00968-1,CUST-00968,2026-01-23 00:00:00+00:00,2026-01-24 06:58:39.890555913+00:00,high,training,3.5
TICKET-CUST-00969-0,CUST-00969,2026-02-09 00:00:00+00:00,2026-02-10 22:05:15.192108527+00:00,low,bug,3.0
TICKET-CUST-00969-1,CUST-00969,2026-04-04 00:00:00+00:00,2026-04-06 04:23:21.544869188+00:00,medium,training,3.6
TICKET-CUST-00970-0,CUST-00970,2026-04-11 00:00:00+00:00,2026-04-12 21:36:58.409318894+00:00,high,billing,1.9
TICKET-CUST-00970-1,CUST-00970,2026-02-19 00:00:00+00:00,2026-02-21 05:51:33.412117339+00:00,low,general,2.2
TICKET-CUST-00971-0,CUST-00971,2026-03-26 00:00:00+00:00,2026-03-27 14:34:02.344214040+00:00,high,bug,3.7
TICKET-CUST-00973-0,CUST-00973,2026-03-07 00:00:00+00:00,2026-03-08 01:46:09.462873107+00:00,high,billing,3.9
TICKET-CUST-00973-1,CUST-00973,2026-01-22 00:00:00+00:00,2026-01-22 10:50:22.361135809+00:00,medium,general,3.8
TICKET-CUST-00974-0,CUST-00974,2026-02-01 00:00:00+00:00,2026-02-02 01:39:19.482396022+00:00,low,general,3.8
TICKET-CUST-00975-0,CUST-00975,2026-03-24 00:00:00+00:00,,medium,training,4.3
TICKET-CUST-00975-1,CUST-00975,2026-02-04 00:00:00+00:00,2026-02-06 08:10:05.533807850+00:00,medium,training,3.0
TICKET-CUST-00976-0,CUST-00976,2026-03-27 00:00:00+00:00,2026-03-28 07:46:08.555698901+00:00,low,general,3.1
TICKET-CUST-00976-1,CUST-00976,2026-02-12 00:00:00+00:00,2026-02-14 02:58:56.023951055+00:00,high,general,3.8
TICKET-CUST-00979-0,CUST-00979,2026-01-23 00:00:00+00:00,2026-01-23 12:40:44.650539043+00:00,medium,general,3.4
TICKET-CUST-00980-0,CUST-00980,2026-03-31 00:00:00+00:00,2026-04-01 11:33:49.205104119+00:00,low,billing,3.1
TICKET-CUST-00981-0,CUST-00981,2026-04-01 00:00:00+00:00,2026-04-02 16:20:33.108640537+00:00,low,billing,2.4
TICKET-CUST-00982-0,CUST-00982,2026-04-17 00:00:00+00:00,2026-04-18 04:36:16.273000252+00:00,medium,training,3.2
TICKET-CUST-00982-1,CUST-00982,2026-03-22 00:00:00+00:00,2026-03-23 15:45:14.313300299+00:00,high,training,3.0
TICKET-CUST-00982-2,CUST-00982,2026-02-11 00:00:00+00:00,2026-02-11 08:47:34.053873581+00:00,medium,general,5.0
TICKET-CUST-00982-3,CUST-00982,2026-02-07 00:00:00+00:00,2026-02-07 23:28:42.424530229+00:00,low,training,2.5
TICKET-CUST-00983-0,CUST-00983,2026-02-05 00:00:00+00:00,2026-02-06 22:55:27.352864757+00:00,medium,billing,3.9
TICKET-CUST-00985-0,CUST-00985,2026-03-22 00:00:00+00:00,2026-03-23 09:25:36.193142217+00:00,medium,billing,3.7
TICKET-CUST-00985-1,CUST-00985,2026-03-31 00:00:00+00:00,2026-04-01 22:53:53.820649096+00:00,medium,general,2.6
TICKET-CUST-00985-2,CUST-00985,2026-02-11 00:00:00+00:00,2026-02-13 12:41:10.735090361+00:00,high,bug,4.7
TICKET-CUST-00985-3,CUST-00985,2026-02-01 00:00:00+00:00,2026-02-02 19:00:40.122731162+00:00,low,general,3.7
TICKET-CUST-00986-0,CUST-00986,2026-01-30 00:00:00+00:00,2026-01-31 00:33:08.094540275+00:00,medium,general,4.4
TICKET-CUST-00987-0,CUST-00987,2026-04-17 00:00:00+00:00,2026-04-18 13:18:18.538521023+00:00,low,bug,3.4
TICKET-CUST-00987-1,CUST-00987,2026-03-10 00:00:00+00:00,,low,bug,4.1
TICKET-CUST-00988-0,CUST-00988,2026-03-22 00:00:00+00:00,2026-03-23 18:46:17.956492838+00:00,low,bug,2.1
TICKET-CUST-00988-1,CUST-00988,2026-03-25 00:00:00+00:00,2026-03-26 21:27:08.166384135+00:00,low,training,1.4
TICKET-CUST-00989-0,CUST-00989,2026-04-06 00:00:00+00:00,2026-04-08 11:18:16.028939438+00:00,low,bug,3.2
TICKET-CUST-00989-1,CUST-00989,2026-04-16 00:00:00+00:00,2026-04-17 17:56:53.008486560+00:00,medium,general,4.1
TICKET-CUST-00989-2,CUST-00989,2026-03-24 00:00:00+00:00,2026-03-25 15:37:37.092893149+00:00,medium,bug,4.3
TICKET-CUST-00991-0,CUST-00991,2026-03-06 00:00:00+00:00,2026-03-07 01:56:32.473580972+00:00,high,bug,2.8
TICKET-CUST-00993-0,CUST-00993,2026-04-10 00:00:00+00:00,2026-04-10 18:57:44.003263532+00:00,low,bug,3.8
TICKET-CUST-00994-0,CUST-00994,2026-04-06 00:00:00+00:00,,low,billing,2.1
TICKET-CUST-00994-1,CUST-00994,2026-03-22 00:00:00+00:00,2026-03-23 15:14:49.987721837+00:00,high,general,5.0
TICKET-CUST-00997-0,CUST-00997,2026-02-24 00:00:00+00:00,2026-02-25 22:48:31.790401460+00:00,medium,bug,3.8
TICKET-CUST-00997-1,CUST-00997,2026-04-18 00:00:00+00:00,2026-04-19 22:07:28.207393243+00:00,low,billing,2.7
TICKET-CUST-00997-2,CUST-00997,2026-03-05 00:00:00+00:00,2026-03-06 01:38:50.586223340+00:00,high,general,2.6
TICKET-CUST-00998-0,CUST-00998,2026-03-19 00:00:00+00:00,2026-03-20 16:20:24.152047390+00:00,medium,bug,3.6
TICKET-CUST-00999-0,CUST-00999,2026-02-25 00:00:00+00:00,2026-02-26 04:08:21.990305577+00:00,low,training,3.7
TICKET-CUST-00999-1,CUST-00999,2026-02-05 00:00:00+00:00,2026-02-06 17:35:20.250360198+00:00,low,billing,4.5
TICKET-CUST-00999-2,CUST-00999,2026-02-17 00:00:00+00:00,2026-02-18 01:42:01.520173338+00:00,low,general,4.1
TICKET-CUST-00999-3,CUST-00999,2026-04-01 00:00:00+00:00,2026-04-03 02:13:26.201833774+00:00,medium,training,3.9
TICKET-CUST-01001-0,CUST-01001,2026-02-25 00:00:00+00:00,2026-02-26 06:49:40.463980645+00:00,low,general,3.7
TICKET-CUST-01002-0,CUST-01002,2026-04-06 00:00:00+00:00,2026-04-06 20:13:13.966421053+00:00,low,general,4.1
TICKET-CUST-01002-1,CUST-01002,2026-03-08 00:00:00+00:00,2026-03-08 10:54:11.779058719+00:00,medium,billing,3.5
TICKET-CUST-01002-2,CUST-01002,2026-04-14 00:00:00+00:00,,low,bug,5.0
TICKET-CUST-01003-0,CUST-01003,2026-01-25 00:00:00+00:00,2026-01-26 11:44:36.272869593+00:00,low,training,3.9
TICKET-CUST-01004-0,CUST-01004,2026-02-15 00:00:00+00:00,2026-02-16 01:40:03.204602404+00:00,low,training,2.8
TICKET-CUST-01005-0,CUST-01005,2026-03-21 00:00:00+00:00,2026-03-22 03:06:25.062986424+00:00,high,billing,3.2
TICKET-CUST-01005-1,CUST-01005,2026-04-18 00:00:00+00:00,2026-04-18 11:26:08.929295486+00:00,medium,bug,3.8
TICKET-CUST-01006-0,CUST-01006,2026-02-15 00:00:00+00:00,,high,bug,3.0
TICKET-CUST-01006-1,CUST-01006,2026-04-19 00:00:00+00:00,2026-04-20 07:42:38.503988552+00:00,low,training,3.8
TICKET-CUST-01006-2,CUST-01006,2026-04-18 00:00:00+00:00,2026-04-18 22:53:56.667408864+00:00,medium,training,4.0
TICKET-CUST-01007-0,CUST-01007,2026-04-09 00:00:00+00:00,,low,training,2.0
TICKET-CUST-01009-0,CUST-01009,2026-03-20 00:00:00+00:00,2026-03-21 13:30:40.910934888+00:00,low,training,3.9
TICKET-CUST-01009-1,CUST-01009,2026-03-12 00:00:00+00:00,,low,training,4.1
TICKET-CUST-01010-0,CUST-01010,2026-03-07 00:00:00+00:00,2026-03-08 05:37:44.784353150+00:00,low,training,2.5
TICKET-CUST-01010-1,CUST-01010,2026-02-08 00:00:00+00:00,2026-02-08 12:19:31.410358948+00:00,medium,billing,2.5
TICKET-CUST-01011-0,CUST-01011,2026-04-18 00:00:00+00:00,2026-04-18 13:29:33.381555937+00:00,medium,bug,4.6
TICKET-CUST-01012-0,CUST-01012,2026-01-30 00:00:00+00:00,2026-01-31 02:10:02.401569987+00:00,low,billing,1.8
TICKET-CUST-01013-0,CUST-01013,2026-04-02 00:00:00+00:00,2026-04-02 19:06:43.338594574+00:00,low,general,4.5
TICKET-CUST-01015-0,CUST-01015,2026-01-27 00:00:00+00:00,2026-01-28 13:32:28.931133387+00:00,low,general,3.8
TICKET-CUST-01015-1,CUST-01015,2026-01-29 00:00:00+00:00,2026-01-30 15:30:18.573985078+00:00,low,training,3.4
TICKET-CUST-01015-2,CUST-01015,2026-04-07 00:00:00+00:00,2026-04-08 21:46:39.274154036+00:00,low,training,3.1
TICKET-CUST-01016-0,CUST-01016,2026-03-17 00:00:00+00:00,,low,billing,3.7
TICKET-CUST-01016-1,CUST-01016,2026-04-09 00:00:00+00:00,2026-04-11 04:28:23.837975588+00:00,low,billing,3.1
TICKET-CUST-01017-0,CUST-01017,2026-04-02 00:00:00+00:00,2026-04-04 12:58:24.234047648+00:00,low,general,2.6
TICKET-CUST-01017-1,CUST-01017,2026-03-17 00:00:00+00:00,2026-03-19 03:36:14.896043576+00:00,low,general,3.4
TICKET-CUST-01018-0,CUST-01018,2026-02-03 00:00:00+00:00,2026-02-04 12:31:41.656280913+00:00,high,billing,3.9
TICKET-CUST-01019-0,CUST-01019,2026-02-05 00:00:00+00:00,2026-02-05 14:51:55.290080247+00:00,low,bug,4.0
TICKET-CUST-01020-0,CUST-01020,2026-03-09 00:00:00+00:00,2026-03-10 04:24:45.152153593+00:00,medium,training,3.0
TICKET-CUST-01022-0,CUST-01022,2026-04-13 00:00:00+00:00,2026-04-14 02:42:52.336140659+00:00,high,bug,3.8
TICKET-CUST-01022-1,CUST-01022,2026-02-19 00:00:00+00:00,2026-02-20 15:32:19.707597673+00:00,low,general,2.8
TICKET-CUST-01022-2,CUST-01022,2026-02-11 00:00:00+00:00,2026-02-11 22:56:14.176059815+00:00,low,training,4.3
TICKET-CUST-01022-3,CUST-01022,2026-04-08 00:00:00+00:00,2026-04-08 14:15:21.349021571+00:00,low,training,3.8
TICKET-CUST-01025-0,CUST-01025,2026-03-02 00:00:00+00:00,2026-03-03 03:59:42.628951322+00:00,high,billing,2.9
TICKET-CUST-01025-1,CUST-01025,2026-03-10 00:00:00+00:00,2026-03-11 17:29:41.977713567+00:00,low,billing,4.1
TICKET-CUST-01027-0,CUST-01027,2026-03-31 00:00:00+00:00,2026-04-01 15:41:12.489622181+00:00,low,general,4.3
TICKET-CUST-01027-1,CUST-01027,2026-03-13 00:00:00+00:00,2026-03-14 16:57:43.046564825+00:00,low,billing,4.4
TICKET-CUST-01029-0,CUST-01029,2026-02-28 00:00:00+00:00,2026-03-02 05:30:33.476696195+00:00,medium,general,3.2
TICKET-CUST-01029-1,CUST-01029,2026-02-18 00:00:00+00:00,2026-02-20 09:48:03.547500902+00:00,high,bug,3.1
TICKET-CUST-01029-2,CUST-01029,2026-03-08 00:00:00+00:00,2026-03-09 16:14:17.032039784+00:00,high,billing,3.7
TICKET-CUST-01029-3,CUST-01029,2026-04-19 00:00:00+00:00,,low,billing,3.6
TICKET-CUST-01030-0,CUST-01030,2026-04-01 00:00:00+00:00,2026-04-03 07:10:48.039654157+00:00,low,general,2.8
TICKET-CUST-01030-1,CUST-01030,2026-02-19 00:00:00+00:00,2026-02-21 02:46:28.038005545+00:00,medium,general,3.4
TICKET-CUST-01030-2,CUST-01030,2026-03-05 00:00:00+00:00,,high,billing,3.5
TICKET-CUST-01030-3,CUST-01030,2026-04-12 00:00:00+00:00,2026-04-14 16:05:54.712384552+00:00,medium,general,2.7
TICKET-CUST-01031-0,CUST-01031,2026-04-04 00:00:00+00:00,2026-04-04 19:45:28.163490921+00:00,low,bug,3.3
TICKET-CUST-01032-0,CUST-01032,2026-02-05 00:00:00+00:00,2026-02-06 22:11:00.520691583+00:00,high,general,2.7
TICKET-CUST-01032-1,CUST-01032,2026-03-26 00:00:00+00:00,2026-03-27 13:15:01.018658794+00:00,medium,billing,3.0
TICKET-CUST-01032-2,CUST-01032,2026-03-25 00:00:00+00:00,2026-03-26 10:38:17.779132893+00:00,low,general,3.6
TICKET-CUST-01034-0,CUST-01034,2026-03-12 00:00:00+00:00,2026-03-12 19:38:02.505733111+00:00,medium,training,4.3
TICKET-CUST-01035-0,CUST-01035,2026-03-25 00:00:00+00:00,,high,general,2.7
TICKET-CUST-01036-0,CUST-01036,2026-03-08 00:00:00+00:00,2026-03-09 06:08:53.892910395+00:00,medium,training,3.6
TICKET-CUST-01038-0,CUST-01038,2026-02-09 00:00:00+00:00,2026-02-10 04:32:18.313316684+00:00,medium,training,4.6
TICKET-CUST-01041-0,CUST-01041,2026-01-30 00:00:00+00:00,2026-01-31 09:59:13.786854612+00:00,medium,bug,2.4
TICKET-CUST-01046-0,CUST-01046,2026-04-14 00:00:00+00:00,2026-04-16 08:33:21.761596299+00:00,medium,training,2.7
TICKET-CUST-01046-1,CUST-01046,2026-04-10 00:00:00+00:00,2026-04-11 18:34:11.853217066+00:00,low,billing,3.4
TICKET-CUST-01047-0,CUST-01047,2026-02-28 00:00:00+00:00,2026-03-02 12:11:36.113331337+00:00,medium,bug,3.1
TICKET-CUST-01047-1,CUST-01047,2026-03-21 00:00:00+00:00,2026-03-22 09:36:34.848798238+00:00,low,general,3.6
TICKET-CUST-01048-0,CUST-01048,2026-02-15 00:00:00+00:00,2026-02-15 18:01:18.792640609+00:00,low,training,3.5
TICKET-CUST-01048-1,CUST-01048,2026-03-22 00:00:00+00:00,2026-03-23 03:16:36.054701263+00:00,low,general,2.4
TICKET-CUST-01050-0,CUST-01050,2026-02-15 00:00:00+00:00,2026-02-16 07:31:50.515796302+00:00,high,bug,3.9
TICKET-CUST-01050-1,CUST-01050,2026-01-29 00:00:00+00:00,2026-01-30 02:57:08.753227543+00:00,medium,billing,2.9
TICKET-CUST-01053-0,CUST-01053,2026-01-27 00:00:00+00:00,2026-01-29 07:31:16.450988807+00:00,low,training,2.6
TICKET-CUST-01053-1,CUST-01053,2026-04-02 00:00:00+00:00,2026-04-03 20:06:00.764063648+00:00,low,bug,3.1
TICKET-CUST-01054-0,CUST-01054,2026-03-17 00:00:00+00:00,2026-03-18 09:27:27.739943646+00:00,medium,billing,4.8
TICKET-CUST-01055-0,CUST-01055,2026-02-14 00:00:00+00:00,,high,general,3.8
TICKET-CUST-01055-1,CUST-01055,2026-02-03 00:00:00+00:00,2026-02-05 00:37:49.717796839+00:00,medium,general,4.0
TICKET-CUST-01055-2,CUST-01055,2026-03-10 00:00:00+00:00,2026-03-11 17:48:25.700615077+00:00,high,billing,3.2
TICKET-CUST-01055-3,CUST-01055,2026-04-07 00:00:00+00:00,2026-04-08 05:03:19.673204456+00:00,low,general,3.4
TICKET-CUST-01056-0,CUST-01056,2026-02-16 00:00:00+00:00,2026-02-17 13:43:37.162230001+00:00,low,bug,4.3
TICKET-CUST-01056-1,CUST-01056,2026-04-04 00:00:00+00:00,2026-04-05 14:17:32.231085664+00:00,medium,billing,2.9
TICKET-CUST-01058-0,CUST-01058,2026-04-20 00:00:00+00:00,2026-04-20 21:00:33.948895239+00:00,low,general,4.0
TICKET-CUST-01059-0,CUST-01059,2026-02-05 00:00:00+00:00,2026-02-06 07:35:40.064739519+00:00,medium,general,3.5
TICKET-CUST-01061-0,CUST-01061,2026-02-26 00:00:00+00:00,2026-02-27 03:03:27.017900348+00:00,low,billing,3.7
TICKET-CUST-01061-1,CUST-01061,2026-03-13 00:00:00+00:00,2026-03-14 07:59:42.599028370+00:00,low,billing,4.8
TICKET-CUST-01061-2,CUST-01061,2026-02-24 00:00:00+00:00,2026-02-25 04:12:51.980350450+00:00,medium,billing,2.1
TICKET-CUST-01061-3,CUST-01061,2026-02-23 00:00:00+00:00,2026-02-24 07:43:25.642599186+00:00,low,billing,4.4
TICKET-CUST-01062-0,CUST-01062,2026-03-24 00:00:00+00:00,,low,bug,4.3
TICKET-CUST-01062-1,CUST-01062,2026-02-18 00:00:00+00:00,2026-02-20 00:00:24.347520240+00:00,low,training,2.0
TICKET-CUST-01065-0,CUST-01065,2026-02-14 00:00:00+00:00,2026-02-15 23:33:37.605170678+00:00,low,billing,3.7
TICKET-CUST-01065-1,CUST-01065,2026-02-08 00:00:00+00:00,2026-02-10 01:41:23.365192292+00:00,low,bug,2.2
TICKET-CUST-01065-2,CUST-01065,2026-03-18 00:00:00+00:00,2026-03-19 08:02:29.225087557+00:00,low,billing,1.7
TICKET-CUST-01065-3,CUST-01065,2026-01-28 00:00:00+00:00,2026-01-30 00:31:59.737609385+00:00,medium,bug,2.4
TICKET-CUST-01065-4,CUST-01065,2026-03-07 00:00:00+00:00,,low,bug,1.8
TICKET-CUST-01065-5,CUST-01065,2026-03-05 00:00:00+00:00,2026-03-06 23:28:40.259660537+00:00,low,general,3.2
TICKET-CUST-01065-6,CUST-01065,2026-01-26 00:00:00+00:00,2026-01-27 23:45:59.243867991+00:00,low,general,3.1
TICKET-CUST-01066-0,CUST-01066,2026-02-13 00:00:00+00:00,2026-02-14 09:01:48.401681117+00:00,low,general,3.2
TICKET-CUST-01069-0,CUST-01069,2026-02-08 00:00:00+00:00,2026-02-10 02:02:22.249579848+00:00,low,general,3.7
TICKET-CUST-01070-0,CUST-01070,2026-03-23 00:00:00+00:00,2026-03-23 14:32:45.456582928+00:00,medium,general,4.2
TICKET-CUST-01072-0,CUST-01072,2026-04-16 00:00:00+00:00,2026-04-17 16:14:18.507977738+00:00,medium,billing,2.7
TICKET-CUST-01072-1,CUST-01072,2026-04-18 00:00:00+00:00,2026-04-19 19:40:28.897634137+00:00,low,training,2.7
TICKET-CUST-01073-0,CUST-01073,2026-01-22 00:00:00+00:00,2026-01-23 08:42:23.000345040+00:00,high,billing,2.8
TICKET-CUST-01073-1,CUST-01073,2026-02-21 00:00:00+00:00,2026-02-22 17:11:29.590315444+00:00,low,general,2.0
TICKET-CUST-01075-0,CUST-01075,2026-02-20 00:00:00+00:00,2026-02-20 20:22:34.164043415+00:00,low,bug,4.7
TICKET-CUST-01076-0,CUST-01076,2026-04-15 00:00:00+00:00,2026-04-17 03:17:03.800993357+00:00,medium,billing,2.9
TICKET-CUST-01076-1,CUST-01076,2026-02-28 00:00:00+00:00,2026-03-01 17:06:06.223081102+00:00,high,general,1.5
TICKET-CUST-01078-0,CUST-01078,2026-04-12 00:00:00+00:00,2026-04-13 20:06:15.606370197+00:00,medium,billing,2.9
TICKET-CUST-01078-1,CUST-01078,2026-02-25 00:00:00+00:00,,low,training,3.2
TICKET-CUST-01078-2,CUST-01078,2026-02-25 00:00:00+00:00,2026-02-27 12:16:21.180207557+00:00,high,training,3.9
TICKET-CUST-01079-0,CUST-01079,2026-04-03 00:00:00+00:00,2026-04-04 14:40:47.228847701+00:00,medium,billing,2.5
TICKET-CUST-01079-1,CUST-01079,2026-03-01 00:00:00+00:00,2026-03-02 09:25:05.444160448+00:00,low,bug,3.2
TICKET-CUST-01080-0,CUST-01080,2026-02-23 00:00:00+00:00,2026-02-24 16:21:35.357162114+00:00,low,training,2.9
TICKET-CUST-01080-1,CUST-01080,2026-04-06 00:00:00+00:00,2026-04-07 09:43:51.881395216+00:00,low,billing,3.1
TICKET-CUST-01080-2,CUST-01080,2026-03-08 00:00:00+00:00,2026-03-09 08:03:22.370802181+00:00,medium,billing,3.2
TICKET-CUST-01080-3,CUST-01080,2026-03-13 00:00:00+00:00,2026-03-14 03:46:13.397479332+00:00,low,bug,2.3
TICKET-CUST-01083-0,CUST-01083,2026-04-14 00:00:00+00:00,2026-04-15 04:59:59.190449620+00:00,low,training,2.5
TICKET-CUST-01084-0,CUST-01084,2026-01-22 00:00:00+00:00,,medium,general,4.2
TICKET-CUST-01085-0,CUST-01085,2026-04-04 00:00:00+00:00,2026-04-06 09:56:27.854647146+00:00,medium,general,3.9
TICKET-CUST-01085-1,CUST-01085,2026-01-27 00:00:00+00:00,2026-01-28 23:03:54.352668992+00:00,medium,training,3.2
TICKET-CUST-01087-0,CUST-01087,2026-02-15 00:00:00+00:00,,low,training,4.4
TICKET-CUST-01087-1,CUST-01087,2026-02-16 00:00:00+00:00,2026-02-17 15:48:32.765535465+00:00,low,bug,3.5
TICKET-CUST-01090-0,CUST-01090,2026-03-18 00:00:00+00:00,2026-03-19 16:34:27.283489170+00:00,medium,general,3.2
TICKET-CUST-01090-1,CUST-01090,2026-03-10 00:00:00+00:00,2026-03-11 01:34:17.867455044+00:00,low,training,2.9
TICKET-CUST-01090-2,CUST-01090,2026-02-25 00:00:00+00:00,2026-02-26 04:17:04.919266555+00:00,low,training,1.7
TICKET-CUST-01091-0,CUST-01091,2026-03-10 00:00:00+00:00,,medium,training,3.3
TICKET-CUST-01091-1,CUST-01091,2026-04-09 00:00:00+00:00,2026-04-10 11:39:21.349647914+00:00,low,training,4.0
TICKET-CUST-01091-2,CUST-01091,2026-03-11 00:00:00+00:00,,low,general,2.3
TICKET-CUST-01092-0,CUST-01092,2026-03-07 00:00:00+00:00,2026-03-09 08:24:30.482026877+00:00,low,general,2.4
TICKET-CUST-01093-0,CUST-01093,2026-03-25 00:00:00+00:00,2026-03-25 20:57:33.537049830+00:00,low,bug,3.0
TICKET-CUST-01093-1,CUST-01093,2026-04-16 00:00:00+00:00,2026-04-17 00:11:44.153671079+00:00,medium,bug,1.8
TICKET-CUST-01093-2,CUST-01093,2026-01-27 00:00:00+00:00,2026-01-27 18:51:50.191631641+00:00,low,training,3.7
TICKET-CUST-01094-0,CUST-01094,2026-04-06 00:00:00+00:00,2026-04-06 19:35:23.499699501+00:00,medium,training,4.0
TICKET-CUST-01095-0,CUST-01095,2026-01-23 00:00:00+00:00,2026-01-24 16:34:07.521936622+00:00,medium,billing,2.9
TICKET-CUST-01095-1,CUST-01095,2026-04-04 00:00:00+00:00,2026-04-05 21:29:16.301846558+00:00,medium,billing,2.6
TICKET-CUST-01095-2,CUST-01095,2026-01-22 00:00:00+00:00,2026-01-23 16:13:49.769170850+00:00,low,training,3.0
TICKET-CUST-01096-0,CUST-01096,2026-03-16 00:00:00+00:00,2026-03-16 07:46:53.069298944+00:00,high,training,4.9
TICKET-CUST-01098-0,CUST-01098,2026-04-02 00:00:00+00:00,2026-04-03 19:37:52.941976584+00:00,low,general,3.0
TICKET-CUST-01098-1,CUST-01098,2026-01-25 00:00:00+00:00,2026-01-26 07:08:36.810121596+00:00,medium,general,3.4
